_id,country,name,overallRating,rating.Academics[0],rating.Food[0],rating.Dorms[0],rating.Social[0],rating.Location[0],rating.Opportunities[0],rating.Clubs[0],rating.Safety[0]
658ccbbe738d9d84019c3b24,AU,University of Adelaide,,,,,,,,,
658ccbbe738d9d84019c3b25,YE,University of Aden,,,,,,,,,
658ccbbe738d9d84019c3b26,US,University of Advancing Technology - UAT,,,,,,,,,
658ccbbe738d9d84019c3b27,IN,"University of Agricultural Sciences, Bangalore",,,,,,,,,
658ccbbe738d9d84019c3b28,IN,"University of Agricultural Sciences, Dharwad",,,,,,,,,
658ccbbe738d9d84019c3b29,NG,University of Agriculture Abeokuta,,,,,,,,,
658ccbbe738d9d84019c3b2a,RO,University of Agriculture and Veterinary Medicine Bucharest,,,,,,,,,
658ccbbe738d9d84019c3b2b,RO,University of Agriculture and Veterinary Medicine Cluj-Napoca,,,,,,,,,
658ccbbe738d9d84019c3b2c,RO,University of Agriculture and Veterinary Medicine Iasi,,,,,,,,,
658ccbbe738d9d84019c3b2d,RO,University of Agriculture and Veterinary Medicine Timisoara,,,,,,,,,
658ccbbe738d9d84019c3b2e,PK,University of Agriculture Faisalabad,,,,,,,,,
658ccbbe738d9d84019c3b2f,NG,University of Agriculture Makurdi,,,,,,,,,
658ccbbe738d9d84019c3b30,JP,University of Aizu,,,,,,,,,
658ccbbe738d9d84019c3b31,US,University of Akron,,,,,,,,,
658ccbbe738d9d84019c3b32,IS,University of Akureyri,,,,,,,,,
658ccbbe738d9d84019c3b33,US,University of Alabama - Birmingham,,,,,,,,,
658ccbbe738d9d84019c3b34,US,University of Alabama - Huntsville,,,,,,,,,
658ccbbe738d9d84019c3b35,US,University of Alabama - Tuscaloosa,,,,,,,,,
658ccbbe738d9d84019c3b36,US,University of Alanta,,,,,,,,,
658ccbbe738d9d84019c3b37,US,University of Alaska - Anchorage,,,,,,,,,
658ccbbe738d9d84019c3b38,US,University of Alaska - Fairbanks,,,,,,,,,
658ccbbe738d9d84019c3b39,US,University of Alaska - Southeast,,,,,,,,,
658ccbbe738d9d84019c3b3a,US,University of Alaska - System,,,,,,,,,
658ccbbe738d9d84019c3b3b,CA,University of Alberta,,,,,,,,,
658ccbbe738d9d84019c3b3c,SY,University of Aleppo,,,,,,,,,
658ccbbe738d9d84019c3b3d,SK,University of Alexandra Dubček in Trenčín,,,,,,,,,
658ccbbe738d9d84019c3b3e,IQ,University of Al-Qadisiyah,,,,,,,,,
658ccbbe738d9d84019c3b3f,NL,University of Amsterdam,,,,,,,,,
658ccbbe738d9d84019c3b40,IQ,University of Anbar,,,,,,,,,
658ccbbe738d9d84019c3b41,IT,University of Ancona,,,,,,,,,
658ccbbe738d9d84019c3b42,AD,University of Andorra,,,,,,,,,
658ccbbe738d9d84019c3b43,IR,University of Applied Science and Technology,,,,,,,,,
658ccbbe738d9d84019c3b44,EE,University of Applied Sciences,,,,,,,,,
658ccbbe738d9d84019c3b45,CH,University of Applied Sciences Aargau,,,,,,,,,
658ccbbe738d9d84019c3b46,CH,University of Applied Sciences Basel - FHBB ,,,,,,,,,
658ccbbe738d9d84019c3b47,CH,University of Applied Sciences Chur,,,,,,,,,
658ccbbe738d9d84019c3b48,MD,University of Applied Sciences of Moldova,,,,,,,,,
658ccbbe738d9d84019c3b49,CH,University of Applied Sciences Rapperswil,,,,,,,,,
658ccbbe738d9d84019c3b4a,CH,University of Applied Sciences Solothurn Northwestern Switzerland,,,,,,,,,
658ccbbe738d9d84019c3b4b,IT,University of Aquila,,,,,,,,,
658ccbbe738d9d84019c3b4c,BG,"University of Architecture, Civil Engineering and Geodesy",,,,,,,,,
658ccbbe738d9d84019c3b4d,US,University of Arizona,,,,,,,,,
658ccbbe738d9d84019c3b4e,US,University of Arkansas - System,,,,,,,,,
658ccbbe738d9d84019c3b4f,US,University of Arkansas at Fayetteville,,,,,,,,,
658ccbbe738d9d84019c3b50,US,University of Arkansas at Little Rock,,,,,,,,,
658ccbbe738d9d84019c3b51,US,University of Arkansas at Monticello,,,,,,,,,
658ccbbe738d9d84019c3b52,US,University of Arkansas at Pine Bluff,,,,,,,,,
658ccbbe738d9d84019c3b53,US,University of Arkansas for Medical Sciences,,,,,,,,,
658ccbbe738d9d84019c3b54,RO,University of Art and Design Cluj-Napoca,,,,,,,,,
658ccbbe738d9d84019c3b55,FI,University of Art and Design Helsinki,,,,,,,,,
658ccbbe738d9d84019c3b56,PH,University of Asia and the Pacific,,,,,,,,,
658ccbbe738d9d84019c3b57,BD,"University of Asia Pacific, Dhanmondi",,,,,,,,,
658ccbbe738d9d84019c3b58,GR,University of Athens,,,,,,,,,
658ccbbe738d9d84019c3b59,NZ,University of Auckland,,,,,,,,,
658ccbbe738d9d84019c3b5a,TN,University of Aviation and Technology,,,,,,,,,
658ccbbe738d9d84019c3b5b,RO,University of Bacau,,,,,,,,,
658ccbbe738d9d84019c3b5c,IQ,University of Baghdad,,,,,,,,,
658ccbbe738d9d84019c3b5d,PH,University of Baguio,,,,,,,,,
658ccbbe738d9d84019c3b5e,BH,University of Bahrain,,,,,,,,,
658ccbbe738d9d84019c3b5f,AU,University of Ballarat,,,,,,,,,
658ccbbe738d9d84019c3b60,PK,University of Balochistan,,,,,,,,,
658ccbbe738d9d84019c3b61,US,University of Baltimore,,,,,,,,,
658ccbbe738d9d84019c3b62,BA,University of Banja Luka,,,,,,,,,
658ccbbe738d9d84019c3b63,IT,University of Bari,,,,,,,,,
658ccbbe738d9d84019c3b64,CH,University of Basel,,,,,,,,,
658ccbbe738d9d84019c3b65,IQ,University of Basrah,,,,,,,,,
658ccbbe738d9d84019c3b66,PH,University of Batangas,,,,,,,,,
658ccbbe738d9d84019c3b67,GB,University of Bath,,,,,,,,,
658ccbbe738d9d84019c3b68,GB,University of Bedfordshire,,,,,,,,,
658ccbbe738d9d84019c3b69,RS,University of Belgrade,,,,,,,,,
658ccbbe738d9d84019c3b6a,BZ,University of Belize,,,,,,,,,
658ccbbe738d9d84019c3b6b,LY,University of Benghazi,,,,,,,,,
658ccbbe738d9d84019c3b6c,NG,University of Benin,,,,,,,,,
658ccbbe738d9d84019c3b6d,IT,University of Bergamo,,,,,,,,,
658ccbbe738d9d84019c3b6e,NO,University of Bergen,,,,,,,,,
658ccbbe738d9d84019c3b6f,CH,University of Berne,,,,,,,,,
658ccbbe738d9d84019c3b70,PL,University of Bialystok,,,,,,,,,
658ccbbe738d9d84019c3b71,BA,University of Bihac,,,,,,,,,
658ccbbe738d9d84019c3b72,GB,University of Birmingham,,,,,,,,,
658ccbbe738d9d84019c3b73,PH,University of Bohol,,,,,,,,,
658ccbbe738d9d84019c3b74,IT,University of Bologna,,,,,,,,,
658ccbbe738d9d84019c3b75,GB,University of Bolton,,,,,,,,,
658ccbbe738d9d84019c3b76,BW,University of Botswana,,,,,,,,,
658ccbbe738d9d84019c3b77,GB,University of Bradford,,,,,,,,,
658ccbbe738d9d84019c3b78,IT,University of Brescia,,,,,,,,,
658ccbbe738d9d84019c3b79,US,University of Bridgeport,,,,,,,,,
658ccbbe738d9d84019c3b7a,GB,University of Brighton,,,,,,,,,
658ccbbe738d9d84019c3b7b,GB,University of Bristol,,,,,,,,,
658ccbbe738d9d84019c3b7c,CA,University of British Columbia,,,,,,,,,
658ccbbe738d9d84019c3b7d,BN,University of Brunei Darussalam,,,,,,,,,
658ccbbe738d9d84019c3b7e,RO,University of Bucharest,,,,,,,,,
658ccbbe738d9d84019c3b7f,GB,University of Buckingham,,,,,,,,,
658ccbbe738d9d84019c3b80,JP,University of Bunkyo,,,,,,,,,
658ccbbe738d9d84019c3b81,SO,University of Burao,,,,,,,,,
658ccbbe738d9d84019c3b82,IN,University of Burdwan,,,,,,,,,
658ccbbe738d9d84019c3b83,PH,University of Cagayan Valley,,,,,,,,,
658ccbbe738d9d84019c3b84,IT,University of Cagliari,,,,,,,,,
658ccbbe738d9d84019c3b85,NG,University of Calabar,,,,,,,,,
658ccbbe738d9d84019c3b86,IT,University of Calabria,,,,,,,,,
658ccbbe738d9d84019c3b87,IN,University of Calcutta,,,,,,,,,
658ccbbe738d9d84019c3b88,CA,University of Calgary,,,,,,,,,
658ccbbe738d9d84019c3b89,IN,University of Calicut,,,,,,,,,
658ccbbe738d9d84019c3b8a,US,University of California System,,,,,,,,,
658ccbbe738d9d84019c3b8b,US,"University of California, Berkeley",,,,,,,,,
658ccbbe738d9d84019c3b8c,US,"University of California, Davis",,,,,,,,,
658ccbbe738d9d84019c3b8d,US,"University of California, Hastings College of Law",,,,,,,,,
658ccbbe738d9d84019c3b8e,US,"University of California, Irvine",,,,,,,,,
658ccbbe738d9d84019c3b8f,US,"University of California, Los Angeles",,,,,,,,,
658ccbbe738d9d84019c3b90,US,"University of California, Merced",,,,,,,,,
658ccbbe738d9d84019c3b91,US,"University of California, Oakland",,,,,,,,,
658ccbbe738d9d84019c3b92,US,"University of California, Riverside",,,,,,,,,
658ccbbe738d9d84019c3b93,US,"University of California, San Diego",,,,,,,,,
658ccbbe738d9d84019c3b94,US,"University of California, San Francisco",,,,,,,,,
658ccbbe738d9d84019c3b95,US,"University of California, Santa Barbara",,,,,,,,,
658ccbbe738d9d84019c3b96,US,"University of California, Santa Cruz",,,,,,,,,
658ccbbe738d9d84019c3b97,KH,University of Cambodia,,,,,,,,,
658ccbbe738d9d84019c3b98,GB,University of Cambridge,,,,,,,,,
658ccbbe738d9d84019c3b99,IT,University of Camerino,,,,,,,,,
658ccbbe738d9d84019c3b9a,AU,University of Canberra,,,,,,,,,
658ccbbe738d9d84019c3b9b,NZ,University of Canterbury,,,,,,,,,
658ccbbe738d9d84019c3b9c,GH,University of Cape Coast,,,,,,,,,
658ccbbe738d9d84019c3b9d,ZA,University of Cape Town,,,,,,,,,
658ccbbe738d9d84019c3b9e,IT,University of Cassino,,,,,,,,,
658ccbbe738d9d84019c3b9f,IT,University of Catania,,,,,,,,,
658ccbbe738d9d84019c3ba0,PH,University of Cebu,,,,,,,,,
658ccbbe738d9d84019c3ba1,US,University of Central Arkansas,,,,,,,,,
658ccbbe738d9d84019c3ba2,SK,University of Central Europe in Skalica,,,,,,,,,
658ccbbe738d9d84019c3ba3,US,University of Central Florida,,,,,,,,,
658ccbbe738d9d84019c3ba4,GR,University of Central Greece,,,,,,,,,
658ccbbe738d9d84019c3ba5,GB,University of Central Lancashire,,,,,,,,,
658ccbbe738d9d84019c3ba6,US,University of Central Missouri,,,,,,,,,
658ccbbe738d9d84019c3ba7,US,University of Central Oklahoma,,,,,,,,,
658ccbbe738d9d84019c3ba8,PK,University of Central Punjab,,,,,,,,,
658ccbbe738d9d84019c3ba9,US,University of Central Texas,,,,,,,,,
658ccbbe738d9d84019c3baa,US,University of Charleston,,,,,,,,,
658ccbbe738d9d84019c3bab,US,University of Charleston South Carolina,,,,,,,,,
658ccbbe738d9d84019c3bac,BG,University of Chemical Technology and Metallurgy,,,,,,,,,
658ccbbe738d9d84019c3bad,GB,University of Chester,,,,,,,,,
658ccbbe738d9d84019c3bae,US,University of Chicago,,,,,,,,,
658ccbbe738d9d84019c3baf,IT,University of Chieti,,,,,,,,,
658ccbbe738d9d84019c3bb0,BD,University of Chittagong,,,,,,,,,
658ccbbe738d9d84019c3bb1,US,University of Cincinnati,,,,,,,,,
658ccbbe738d9d84019c3bb2,LK,University of Colombo,,,,,,,,,
658ccbbe738d9d84019c3bb3,US,University of Colorado at Boulder,,,,,,,,,
658ccbbe738d9d84019c3bb4,US,University of Colorado at Colorado Springs,,,,,,,,,
658ccbbe738d9d84019c3bb5,US,University of Colorado at Denver,,,,,,,,,
658ccbbe738d9d84019c3bb6,US,University of Colorado Health Sciences Center,,,,,,,,,
658ccbbe738d9d84019c3bb7,IT,University of Commerce Luigi Bocconi,,,,,,,,,
658ccbbe738d9d84019c3bb8,MM,"University of Computer Studies, Yangon",,,,,,,,,
658ccbbe738d9d84019c3bb9,US,University of Connecticut,,,,,,,,,
658ccbbe738d9d84019c3bba,US,University of Connecticut at Avery Point,,,,,,,,,
658ccbbe738d9d84019c3bbb,US,University of Connecticut at Hartford,,,,,,,,,
658ccbbe738d9d84019c3bbc,US,University of Connecticut at Stamford,,,,,,,,,
658ccbbe738d9d84019c3bbd,US,University of Connecticut at Waterbury,,,,,,,,,
658ccbbe738d9d84019c3bbe,US,University of Connecticut Health Center,,,,,,,,,
658ccbbe738d9d84019c3bbf,RO,University of Constanta,,,,,,,,,
658ccbbe738d9d84019c3bc0,RO,University of Constanta Medical School,,,,,,,,,
658ccbbe738d9d84019c3bc1,RO,University of Craiova,,,,,,,,,
658ccbbe738d9d84019c3bc2,GR,University of Crete,,,,,,,,,
658ccbbe738d9d84019c3bc3,CY,University of Cyprus,,,,,,,,,
658ccbbe738d9d84019c3bc4,VN,University of Da Lat,,,,,,,,,
658ccbbe738d9d84019c3bc5,VN,University of Da Nang,,,,,,,,,
658ccbbe738d9d84019c3bc6,US,University of Dallas,,,,,,,,,
658ccbbe738d9d84019c3bc7,SA,University of Dammam,,,,,,,,,
658ccbbe738d9d84019c3bc8,TZ,University of Dar Es Salaam,,,,,,,,,
658ccbbe738d9d84019c3bc9,US,University of Dayton,,,,,,,,,
658ccbbe738d9d84019c3bca,HU,University of Debrecen ,,,,,,,,,
658ccbbe738d9d84019c3bcb,US,University of Delaware,,,,,,,,,
658ccbbe738d9d84019c3bcc,IN,University of Delhi,,,,,,,,,
658ccbbe738d9d84019c3bcd,US,University of Denver,,,,,,,,,
658ccbbe738d9d84019c3bce,GB,University of Derby,,,,,,,,,
658ccbbe738d9d84019c3bcf,US,University of Detroit Mercy,,,,,,,,,
658ccbbe738d9d84019c3bd0,BD,University of Development Alternative,,,,,,,,,
658ccbbe738d9d84019c3bd1,BD,University of Dhaka,,,,,,,,,
658ccbbe738d9d84019c3bd2,AU,University of Divinity,,,,,,,,,
658ccbbe738d9d84019c3bd3,TZ,University of Dodoma,,,,,,,,,
658ccbbe738d9d84019c3bd4,IQ,"University of Dohuk, Kurdistan Region",,,,,,,,,
658ccbbe738d9d84019c3bd5,SD,University of Dongola,,,,,,,,,
658ccbbe738d9d84019c3bd6,AE,University Of Dubai,,,,,,,,,
658ccbbe738d9d84019c3bd7,IE,"University of Dublin, Trinity College",,,,,,,,,
658ccbbe738d9d84019c3bd8,HR,University of Dubrovnik,,,,,,,,,
658ccbbe738d9d84019c3bd9,US,University of Dubuque,,,,,,,,,
658ccbbe738d9d84019c3bda,GB,University of Dundee,,,,,,,,,
658ccbbe738d9d84019c3bdb,GB,University of Durham,,,,,,,,,
658ccbbe738d9d84019c3bdc,PK,University of East,,,,,,,,,
658ccbbe738d9d84019c3bdd,GB,University of East Anglia,,,,,,,,,
658ccbbe738d9d84019c3bde,JP,University of East Asia,,,,,,,,,
658ccbbe738d9d84019c3bdf,GB,University of East London,,,,,,,,,
658ccbbe738d9d84019c3be0,BA,University of East Srarajevo,,,,,,,,,
658ccbbe738d9d84019c3be1,KE,"University of Eastern Africa, Baraton",,,,,,,,,
658ccbbe738d9d84019c3be2,PH,University of Eastern Philippines,,,,,,,,,
658ccbbe738d9d84019c3be3,SK,University of Economics in Bratislava,,,,,,,,,
658ccbbe738d9d84019c3be4,CZ,University of Economics Prague,,,,,,,,,
658ccbbe738d9d84019c3be5,BG,University of Economics Varna,,,,,,,,,
658ccbbe738d9d84019c3be6,GB,University of Edinburgh,,,,,,,,,
658ccbbe738d9d84019c3be7,PK,University of Education,,,,,,,,,
658ccbbe738d9d84019c3be8,CZ,University of Education Hradec Kralove,,,,,,,,,
658ccbbe738d9d84019c3be9,GH,"University of Education, Winneba",,,,,,,,,
658ccbbe738d9d84019c3bea,SD,University of El Imam El Mahdi University,,,,,,,,,
658ccbbe738d9d84019c3beb,AL,"University of Elbasan ""Aleksander Xhuvani""",,,,,,,,,
658ccbbe738d9d84019c3bec,KE,University of Eldoret,,,,,,,,,
658ccbbe738d9d84019c3bed,JP,University of Electro-Communications,,,,,,,,,
658ccbbe738d9d84019c3bee,CN,University of Electronic Science and Technology of China,,,,,,,,,
658ccbbe738d9d84019c3bef,PK,University of Engineering and Technology Lahore,,,,,,,,,
658ccbbe738d9d84019c3bf0,PK,University of Engineering and Technology Peshawar,,,,,,,,,
658ccbbe738d9d84019c3bf1,PK,University of Engineering and Technology Taxila,,,,,,,,,
658ccbbe738d9d84019c3bf2,GB,University of Essex,,,,,,,,,
658ccbbe738d9d84019c3bf3,US,University of Evansville,,,,,,,,,
658ccbbe738d9d84019c3bf4,GB,University of Exeter,,,,,,,,,
658ccbbe738d9d84019c3bf5,PK,University of Faisalabad,,,,,,,,,
658ccbbe738d9d84019c3bf6,IT,University of Ferrara,,,,,,,,,
658ccbbe738d9d84019c3bf7,FJ,University of Fiji,,,,,,,,,
658ccbbe738d9d84019c3bf8,PL,University of Finance and Management in Bialystok,,,,,,,,,
658ccbbe738d9d84019c3bf9,US,University of Findlay,,,,,,,,,
658ccbbe738d9d84019c3bfa,RS,University of Fine Arts Belgrade,,,,,,,,,
658ccbbe738d9d84019c3bfb,IT,University of Florence,,,,,,,,,
658ccbbe738d9d84019c3bfc,US,University of Florida,,,,,,,,,
658ccbbe738d9d84019c3bfd,IT,University of Foggia,,,,,,,,,
658ccbbe738d9d84019c3bfe,BG,University of Food Technology,,,,,,,,,
658ccbbe738d9d84019c3bff,BG,University of Forestry Sofia,,,,,,,,,
658ccbbe738d9d84019c3c00,ZA,University of Fort Hare,,,,,,,,,
658ccbbe738d9d84019c3c01,CH,University of Fribourg,,,,,,,,,
658ccbbe738d9d84019c3c02,SD,University of Gadarif,,,,,,,,,
658ccbbe738d9d84019c3c03,RO,University of Galatzi,,,,,,,,,
658ccbbe738d9d84019c3c04,IT,University of Gastronomic Sciences,,,,,,,,,
658ccbbe738d9d84019c3c05,PL,University of Gdansk,,,,,,,,,
658ccbbe738d9d84019c3c06,CH,University of Geneva,,,,,,,,,
658ccbbe738d9d84019c3c07,IT,University of Genoa,,,,,,,,,
658ccbbe738d9d84019c3c08,US,University of Georgia,,,,,,,,,
658ccbbe738d9d84019c3c09,SD,University of Gezira,,,,,,,,,
658ccbbe738d9d84019c3c0a,GH,University of Ghana,,,,,,,,,
658ccbbe738d9d84019c3c0b,AL,"University of Gjirokstra ""Eqerem Cabej""",,,,,,,,,
658ccbbe738d9d84019c3c0c,GB,University of Glamorgan,,,,,,,,,
658ccbbe738d9d84019c3c0d,GB,University of Glasgow,,,,,,,,,
658ccbbe738d9d84019c3c0e,GB,University of Gloucestershire,,,,,,,,,
658ccbbe738d9d84019c3c0f,PG,University of Goroka,,,,,,,,,
658ccbbe738d9d84019c3c10,US,University of Great Falls,,,,,,,,,
658ccbbe738d9d84019c3c11,GL,University of Greenland,,,,,,,,,
658ccbbe738d9d84019c3c12,GB,University of Greenwich,,,,,,,,,
658ccbbe738d9d84019c3c13,GE,University of Grigol Robakidze,,,,,,,,,
658ccbbe738d9d84019c3c14,NL,University of Groningen,,,,,,,,,
658ccbbe738d9d84019c3c15,GU,University of Guam,,,,,,,,,
658ccbbe738d9d84019c3c16,CA,University of Guelph,,,,,,,,,
658ccbbe738d9d84019c3c17,PK,University of Gujrat,,,,,,,,,
658ccbbe738d9d84019c3c18,GY,University of Guyana,,,,,,,,,
658ccbbe738d9d84019c3c19,IL,University of Haifa,,,,,,,,,
658ccbbe738d9d84019c3c1a,SA,University of Hail,,,,,,,,,
658ccbbe738d9d84019c3c1b,GB,"University of Halifax, Birmingham Campus",,,,,,,,,
658ccbbe738d9d84019c3c1c,SO,University of Hargeisa,,,,,,,,,
658ccbbe738d9d84019c3c1d,US,University of Hartford,,,,,,,,,
658ccbbe738d9d84019c3c1e,US,University of Hawaii - Hilo,,,,,,,,,
658ccbbe738d9d84019c3c1f,US,University of Hawaii - Manoa,,,,,,,,,
658ccbbe738d9d84019c3c20,US,University Of Hawaii - System,,,,,,,,,
658ccbbe738d9d84019c3c21,US,University of Hawaii - West Oahu,,,,,,,,,
658ccbbe738d9d84019c3c22,KH,University of Health and Science,,,,,,,,,
658ccbbe738d9d84019c3c23,US,University of Health Sciences,,,,,,,,,
658ccbbe738d9d84019c3c24,IN,University of Health Sciences Andhra Pradesh,,,,,,,,,
658ccbbe738d9d84019c3c25,AG,University of Health Sciences Antigua,,,,,,,,,
658ccbbe738d9d84019c3c26,FI,University of Helsinki,,,,,,,,,
658ccbbe738d9d84019c3c27,GB,University of Hertfordshire,,,,,,,,,
658ccbbe738d9d84019c3c28,SD,University of Holy Quran and Islamic Siences,,,,,,,,,
658ccbbe738d9d84019c3c29,HK,University of Hong Kong,,,,,,,,,
658ccbbe738d9d84019c3c2a,IR,University of Hormozgan,,,,,,,,,
658ccbbe738d9d84019c3c2b,HU,University of Horticulture and Food Industry,,,,,,,,,
658ccbbe738d9d84019c3c2c,US,University of Houston,,,,,,,,,
658ccbbe738d9d84019c3c2d,US,"University of Houston, Clear Lake",,,,,,,,,
658ccbbe738d9d84019c3c2e,US,"University of Houston, Downtown",,,,,,,,,
658ccbbe738d9d84019c3c2f,US,"University of Houston, Victoria",,,,,,,,,
658ccbbe738d9d84019c3c30,GB,University of Huddersfield,,,,,,,,,
658ccbbe738d9d84019c3c31,GB,University of Hull,,,,,,,,,
658ccbbe738d9d84019c3c32,IQ,"University of Human Development, Kurdistan Region",,,,,,,,,
658ccbbe738d9d84019c3c33,IN,University of Hyderabad,,,,,,,,,
658ccbbe738d9d84019c3c34,CN,University of Hydraulic Electric Engineering,,,,,,,,,
658ccbbe738d9d84019c3c35,RO,University of Iasi,,,,,,,,,
658ccbbe738d9d84019c3c36,NG,University of Ibadan,,,,,,,,,
658ccbbe738d9d84019c3c37,IS,University of Iceland,,,,,,,,,
658ccbbe738d9d84019c3c38,US,University of Idaho,,,,,,,,,
658ccbbe738d9d84019c3c39,US,University of Illinois,,,,,,,,,
658ccbbe738d9d84019c3c3a,US,University of Illinois at Chicago,,,,,,,,,
658ccbbe738d9d84019c3c3b,US,University of Illinois at Springfield,,,,,,,,,
658ccbbe738d9d84019c3c3c,US,University of Illinois at Urbana-Champaign,,,,,,,,,
658ccbbe738d9d84019c3c3d,NG,University of Ilorin,,,,,,,,,
658ccbbe738d9d84019c3c3e,US,University of Indianapolis,,,,,,,,,
658ccbbe738d9d84019c3c3f,GR,University of Indianapolis in Athens,,,,,,,,,
658ccbbe738d9d84019c3c40,BD,University of Information Technology & Sciences,,,,,,,,,
658ccbbe738d9d84019c3c41,PL,University of Information Technology and Management in Rzeszow,,,,,,,,,
658ccbbe738d9d84019c3c42,IT,University of Insubria,,,,,,,,,
658ccbbe738d9d84019c3c43,PL,University of Insurance and Banking in Warsaw,,,,,,,,,
658ccbbe738d9d84019c3c44,KZ,University of International Business,,,,,,,,,
658ccbbe738d9d84019c3c45,CN,University of International Business and Economics,,,,,,,,,
658ccbbe738d9d84019c3c46,GR,University of Ioannina,,,,,,,,,
658ccbbe738d9d84019c3c47,US,University of Iowa,,,,,,,,,
658ccbbe738d9d84019c3c48,PK,University of Islamic Studies,,,,,,,,,
658ccbbe738d9d84019c3c49,IT,University of Italian Studies for Foreigners of Perugia,,,,,,,,,
658ccbbe738d9d84019c3c4a,IT,University of Italian Studies for Foreigners of Siena,,,,,,,,,
658ccbbe738d9d84019c3c4b,LK,University of Jaffna,,,,,,,,,
658ccbbe738d9d84019c3c4c,IN,University of Jammu,,,,,,,,,
658ccbbe738d9d84019c3c4d,CZ,University of Jan Evangelista Purkyne,,,,,,,,,
658ccbbe738d9d84019c3c4e,AE,University of Jazeera,,,,,,,,,
658ccbbe738d9d84019c3c4f,CN,University of Jinan,,,,,,,,,
658ccbbe738d9d84019c3c50,FI,University of Joensuu,,,,,,,,,
658ccbbe738d9d84019c3c51,ZA,University of Johannesburg,,,,,,,,,
658ccbbe738d9d84019c3c52,JO,University of Jordan,,,,,,,,,
658ccbbe738d9d84019c3c53,NG,University of Jos,,,,,,,,,
658ccbbe738d9d84019c3c54,SS,University of Juba,,,,,,,,,
658ccbbe738d9d84019c3c55,FI,University of Jyväskylä,,,,,,,,,
658ccbbe738d9d84019c3c56,KE,University of Kabianga,,,,,,,,,
658ccbbe738d9d84019c3c57,SY,University of Kalamoon,,,,,,,,,
658ccbbe738d9d84019c3c58,IN,University of Kalyani,,,,,,,,,
658ccbbe738d9d84019c3c59,US,University of Kansas,,,,,,,,,
658ccbbe738d9d84019c3c5a,PK,University of Karachi,,,,,,,,,
658ccbbe738d9d84019c3c5b,IN,University of Kashmir,,,,,,,,,
658ccbbe738d9d84019c3c5c,LK,University of Kelaniya,,,,,,,,,
658ccbbe738d9d84019c3c5d,GB,University of Kent at Canterbury,,,,,,,,,
658ccbbe738d9d84019c3c5e,US,University of Kentucky,,,,,,,,,
658ccbbe738d9d84019c3c5f,IN,University of Kerala,,,,,,,,,
658ccbbe738d9d84019c3c60,SD,University of Khartoum,,,,,,,,,
658ccbbe738d9d84019c3c61,CA,University of King's College,,,,,,,,,
658ccbbe738d9d84019c3c62,IQ,University of Kirkuk,,,,,,,,,
658ccbbe738d9d84019c3c63,AL,"University of Korca ""Fan Noli""",,,,,,,,,
658ccbbe738d9d84019c3c64,SD,University of Kordofan,,,,,,,,,
658ccbbe738d9d84019c3c65,IN,University of Kota,,,,,,,,,
658ccbbe738d9d84019c3c66,RS,University of Kragujevac,,,,,,,,,
658ccbbe738d9d84019c3c67,IQ,University of Kufa,,,,,,,,,
658ccbbe738d9d84019c3c68,FI,University of Kuopio,,,,,,,,,
658ccbbe738d9d84019c3c69,IR,University of Kurdistan,,,,,,,,,
658ccbbe738d9d84019c3c6a,IQ,University of Kurdistan - Hawler,,,,,,,,,
658ccbbe738d9d84019c3c6b,ZA,University of KwaZulu-Natal,,,,,,,,,
658ccbbe738d9d84019c3c6c,US,University of La Verne,,,,,,,,,
658ccbbe738d9d84019c3c6d,NG,University of Lagos,,,,,,,,,
658ccbbe738d9d84019c3c6e,PK,University of Lahore,,,,,,,,,
658ccbbe738d9d84019c3c6f,GB,University of Lancaster,,,,,,,,,
658ccbbe738d9d84019c3c70,FI,University of Lapland,,,,,,,,,
658ccbbe738d9d84019c3c71,LV,University of Latvia,,,,,,,,,
658ccbbe738d9d84019c3c72,CH,University of Lausanne,,,,,,,,,
658ccbbe738d9d84019c3c73,IR,University of Lavasanat Pnu,,,,,,,,,
658ccbbe738d9d84019c3c74,GR,University of LaVerne in Athens,,,,,,,,,
658ccbbe738d9d84019c3c75,IT,University of Lecce,,,,,,,,,
658ccbbe738d9d84019c3c76,GB,University of Leeds,,,,,,,,,
658ccbbe738d9d84019c3c77,GB,University of Leicester,,,,,,,,,
658ccbbe738d9d84019c3c78,CA,University of Lethbridge,,,,,,,,,
658ccbbe738d9d84019c3c79,BD,University of Liberal Arts,,,,,,,,,
658ccbbe738d9d84019c3c7a,LR,University of Liberia,,,,,,,,,
658ccbbe738d9d84019c3c7b,IE,University of Limerick,,,,,,,,,
658ccbbe738d9d84019c3c7c,ZA,University of Limpopo,,,,,,,,,
658ccbbe738d9d84019c3c7d,GB,University of Lincoln,,,,,,,,,
658ccbbe738d9d84019c3c7e,GB,University of Liverpool,,,,,,,,,
658ccbbe738d9d84019c3c7f,MW,University of Livingstonia,,,,,,,,,
658ccbbe738d9d84019c3c80,SI,University of Ljubljana,,,,,,,,,
658ccbbe738d9d84019c3c81,PH,University of lloilo,,,,,,,,,
658ccbbe738d9d84019c3c82,PL,University of Lodz,,,,,,,,,
658ccbbe738d9d84019c3c83,GB,University of London,,,,,,,,,
658ccbbe738d9d84019c3c84,US,University of Louisiana at Lafayette,,,,,,,,,
658ccbbe738d9d84019c3c85,US,University of Louisiana at Monroe,,,,,,,,,
658ccbbe738d9d84019c3c86,US,University of Louisville,,,,,,,,,
